host,rtt,port,server_name,synStart,synEnd,scanEnd,protocol,cipher,resultString,verify_err_no,verify_code,server_version,depth,depth_verbose,error_data
23.247.215.140,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.14,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.150,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.144,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.208,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.149,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.147,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.132.75.16,,443,doh.pl.ahadns.net,1647539960,1647539960,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.84,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.146,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.126,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.225,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.52,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.156,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
42.192.89.119,,443,dns.muxinghe.cn,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.227,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.152,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.141,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.234,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.58,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.20,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.155,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.151,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.153,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.211,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.157,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.226,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.20,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.211,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
42.193.20.136,,443,dns.suki.club,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
23.247.215.154,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.239,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.237,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.176,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.212,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.132.75.16,,443,pl.ahadns.net,1647539960,1647539960,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.32.156.68,,443,dns.h0schi.cloud,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.159,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.14,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.160,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.214,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.24,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.215,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.228,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.183,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.213,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
43.245.49.56,,443,dns2-sin.securd.com,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
43.245.49.194,,443,dns1-sin.securd.com,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
45.60.186.33,,443,dns64.dns.google,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
43.245.49.56,,443,dns.securd.com,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
23.247.214.229,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.151,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.142.246.128,,443,dns.nextdns.io,1647539960,1647539960,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
43.129.162.220,,443,i.passcloud.xyz,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
23.247.214.22,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.230,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.233,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.213,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.230,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.22,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.176,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.184,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.186,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
43.245.49.194,,443,dns.securd.com,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
23.247.214.233,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.155,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.229,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.66,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.234,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
103.254.108.74,,443,a.passcloud.xyz,1647539951,1647539951,,TLS_NULL_WITH_NULL_NULL,TLS_NULL_WITH_NULL_NULL,TIMEOUT,,,,,,dial tcp <nil>->103.254.108.74:443: i/o timeout
35.241.97.81,,443,dns2.myduo.top,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.235,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.232,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.225,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.219,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.167,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.168,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
43.229.79.19,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
23.247.213.190,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.52,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.237,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.121.146.34,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
23.247.213.188,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.169,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
3.112.124.189,,443,dns.galaxy-cloud.icu,1647539961,1647539961,1647539961,TLSv1.2,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
45.90.28.16,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.244,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.236,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.237,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.170,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.11.45.11,,443,public-dns-b.dns.sb,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.235,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.172,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.245,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.181,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.247,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.41,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.246,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.234,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.171,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.236,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.60.186.33,,443,dns.google,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.60,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.212.243,,443,ewr-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.173,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.174,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.248,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.191,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.249,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.152.134.134,,443,dns.oryxlabs.com,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.238,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.176,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.97,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.250,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.152.135.135,,443,dns.oryxlabs.com,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.179,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.131.26.116,,443,doh.ducksteb.com,1647539951,1647539951,,TLS_NULL_WITH_NULL_NULL,TLS_NULL_WITH_NULL_NULL,TIMEOUT,,,,,,dial tcp <nil>->104.131.26.116:443: i/o timeout
45.90.28.175,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.231,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.93,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
39.103.26.209,,443,dns.alidns.com,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.17,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.98,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
31.130.200.100,,443,doh.datahata.by,1647539960,1647539960,1647539961,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
45.90.28.178,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.192,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.251,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.180,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.185,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.252,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.253,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.99,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.24,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.188,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.181,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.182,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.14.106.6,,443,dns.sb,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.97,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.8,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.5,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.53,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.52,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.96,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.99,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.56,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.18,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.187,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.55,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
36.110.215.164,,443,doh.360.cn,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
39.103.26.194,,443,dns.alidns.com,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
42.192.149.132,,443,dns.772xx.cn,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.201,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
31.155.18.140,,443,dns.google,1647539960,1647539960,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
39.102.54.134,,443,dns.minicoolc.top,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.57,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.189,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.9,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.96,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.202,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.192,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.59,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.191,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.194,,443,dns1.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.58,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
34.75.0.190,,443,dns.dionperera.com,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.5,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.195,,443,dns1.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.197,,443,dns1.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.199,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.9,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.121.145.91,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
45.90.28.204,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.1,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.190,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.203,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.87,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.205,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.206,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
